1	0.503084	42.25688104108042	0.088031
2	0.580724	42.62896616397702	0.090132
3	0.494795	42.2140064032623	0.08811
4	0.345928	41.3016311334566	0.087263
5	0.677662	43.03223469132739	0.098356
6	0.610712	42.760177082967665	0.092877
7	0.866494	43.6792249152669	0.106037
8	0.330932	41.19025621133572	0.086437
9	0.798566	43.46382558560413	0.101777
10	0.449562	41.967458055967285	0.091912
11	0.371443	41.481234786700234	0.091326
12	0.291718	40.875299539480686	0.093479
13	0.35582	41.37267577235222	0.087008
14	0.461274	42.03345095630394	0.095948
15	0.28361	40.80531841572515	0.086683
16	0.632234	42.85061775403041	0.093125
17	0.466414	42.06191934978483	0.09035
18	0.268624	40.670958648755544	0.086242
19	0.94689	43.91373937128824	0.115036
20	0.924917	43.85164943425271	0.125384
21	0.693165	43.09155096420966	0.100242
22	0.625233	42.8215243267344	0.091453
23	0.896944	43.77046952178431	0.109618
24	0.608261	42.7496854147971	0.090819
25	0.789054	43.43224658236039	0.099608
26	0.578292	42.618044678425804	0.090072
27	0.59028	42.6714634637864	0.092935
28	0.719626	43.18990649726883	0.095665
29	0.210032	40.068813710080946	0.085765
30	0.76659	43.356175390709055	0.096641
31	0.858513	43.65478965910552	0.101579
32	0.367904	41.45701965822026	0.086082
33	0.558746	42.52865325475691	0.089573
34	0.848509	43.62384475135188	0.10052
35	0.99639	44.04855534014287	0.112483
36	0.776594	43.39031616484013	0.098366
37	0.582932	42.63884420451464	0.09012
38	0.583743	42.64246350215532	0.089495
39	0.796552	43.457169917380384	0.098413
40	0.588721	42.66457509736611	0.091211
41	0.913473	43.818733835816715	0.104751
42	0.768587	43.363024960009106	0.097274
43	0.948455	43.918107299136096	0.112213
44	0.513793	42.31130020483664	0.090087
45	0.733609	43.240482185250784	0.094433
46	0.637701	42.87312342085452	0.100758
47	0.765588	43.352732081430545	0.09633
48	0.434861	41.88231076695452	0.087188
49	0.983407	44.013847415063665	0.114131
50	0.583743	42.64246350215532	0.091595
51	0.700631	43.11966324469545	0.094362
52	0.662058	42.97120200140125	0.093186
53	0.838126	43.591347980265994	0.113632
54	0.621874	42.807455134017985	0.092366
55	0.370586	41.47539058685538	0.095747
56	0.416632	41.77291839491588	0.087194
57	0.35857	41.39210113647032	0.086485
