#This is for standard cosmography
#Covariance Matrices:  SD_i, {E1,E2,E3}
SD_39	{{0.015646363, -0.11439751, 0.49354563}, {-0.11439751, 0.91846508, -4.068887}, {0.49354563, -4.068887, 18.864679}}
SD_40	{{0.014961275, -0.10649063, 0.43826973}, {-0.10649063, 0.83976573, -3.5543174}, {0.43826973, -3.5543174, 15.769109}}
SD_41	{{0.015230399, -0.10878088, 0.45911024}, {-0.10878088, 0.86548048, -3.7683726}, {0.45911024, -3.7683726, 17.208814}}
SD_42	{{0.015924502, -0.11984957, 0.54192608}, {-0.11984957, 0.98525049, -4.5812901}, {0.54192608, -4.5812901, 22.219138}}
SD_43	{{0.01525406, -0.10909685, 0.45115828}, {-0.10909685, 0.86126964, -3.660921}, {0.45115828, -3.660921, 16.361816}}
SD_44	{{0.014929679, -0.11049539, 0.4925506}, {-0.11049539, 0.89830486, -4.1030135}, {0.4925506, -4.1030135, 19.465821}}
SD_45	{{0.015094182, -0.11628272, 0.54217706}, {-0.11628272, 0.97998227, -4.6761291}, {0.54217706, -4.6761291, 23.087789}}
SD_46	{{0.015314504, -0.11102146, 0.4689145}, {-0.11102146, 0.88619309, -3.8460458}, {0.4689145, -3.8460458, 17.469088}}
SD_47	{{0.015420283, -0.11799938, 0.55777994}, {-0.11799938, 0.98869907, -4.7958805}, {0.55777994, -4.7958805, 24.07569}}
SD_48	{{0.016048236, -0.11737334, 0.5125314}, {-0.11737334, 0.93911825, -4.2050857}, {0.5125314, -4.2050857, 19.668436}}
SD_49	{{0.015817765, -0.12464231, 0.59818269}, {-0.12464231, 1.0713466, -5.2915327}, {0.59818269, -5.2915327, 27.154254}}
SD_50	{{0.015813031, -0.1139428, 0.48001292}, {-0.1139428, 0.90021792, -3.8955235}, {0.48001292, -3.8955235, 17.6835}}
SD_51	{{0.014555219, -0.112331, 0.53457139}, {-0.112331, 0.94883965, -4.6471888}, {0.53457139, -4.6471888, 23.563834}}
SD_52	{{0.015431971, -0.11287311, 0.48295535}, {-0.11287311, 0.90624521, -3.9839212}, {0.48295535, -3.9839212, 18.31857}}
SD_53	{{0.01622625, -0.12107188, 0.55192285}, {-0.12107188, 0.98685261, -4.61329}, {0.55192285, -4.61329, 22.392938}}
SD_54	{{0.015841888, -0.11422179, 0.47757212}, {-0.11422179, 0.90563122, -3.8963478}, {0.47757212, -3.8963478, 17.621465}}
SD_55	{{0.016594119, -0.12532004, 0.56605302}, {-0.12532004, 1.030047, -4.7880751}, {0.56605302, -4.7880751, 23.251472}}
SD_56	{{0.015652263, -0.11648968, 0.51580609}, {-0.11648968, 0.94765602, -4.3164326}, {0.51580609, -4.3164326, 20.540882}}
SD_57	{{0.015906057, -0.1177531, 0.52459592}, {-0.1177531, 0.95298229, -4.3596885}, {0.52459592, -4.3596885, 20.786162}}
SD_58	{{0.013475793, -0.096619181, 0.42524251}, {-0.096619181, 0.77447638, -3.4966219}, {0.42524251, -3.4966219, 16.342489}}
SD_59	{{0.015652634, -0.11502385, 0.50644269}, {-0.11502385, 0.92582864, -4.1824161}, {0.50644269, -4.1824161, 19.734974}}
SD_60	{{0.015538595, -0.11221649, 0.49046339}, {-0.11221649, 0.89492962, -4.0194712}, {0.49046339, -4.0194712, 18.834594}}
SD_61	{{0.015650735, -0.11776473, 0.53693297}, {-0.11776473, 0.97157355, -4.5485634}, {0.53693297, -4.5485634, 22.144042}}
SD_62	{{0.015435913, -0.11593556, 0.52874195}, {-0.11593556, 0.95367405, -4.4655463}, {0.52874195, -4.4655463, 21.745945}}
SD_63	{{0.015050781, -0.11380979, 0.52970666}, {-0.11380979, 0.94413024, -4.5097524}, {0.52970666, -4.5097524, 22.319309}}
SD_64	{{0.014651747, -0.10351713, 0.44074848}, {-0.10351713, 0.81626957, -3.5867588}, {0.44074848, -3.5867588, 16.439761}}
SD_65	{{0.01554947, -0.11405094, 0.50924799}, {-0.11405094, 0.91638421, -4.1870234}, {0.50924799, -4.1870234, 19.853059}}
SD_66	{{0.012821522, -0.093623368, 0.4174652}, {-0.093623368, 0.77071583, -3.5388096}, {0.4174652, -3.5388096, 16.784555}}
SD_67	{{0.016434614, -0.11551044, 0.45159706}, {-0.11551044, 0.892741, -3.5919612}, {0.45159706, -3.5919612, 15.346194}}
SD_68	{{0.014191203, -0.10314798, 0.44773682}, {-0.10314798, 0.8320192, -3.7141806}, {0.44773682, -3.7141806, 17.226264}}
SD_69	{{0.015645626, -0.11224157, 0.46136203}, {-0.11224157, 0.88636743, -3.741619}, {0.46136203, -3.741619, 16.604949}}
SD_70	{{0.015628194, -0.12076058, 0.57594663}, {-0.12076058, 1.0170418, -4.9751601}, {0.57594663, -4.9751601, 25.180602}}
SD_71	{{0.015622612, -0.11660975, 0.52970628}, {-0.11660975, 0.95317474, -4.4486369}, {0.52970628, -4.4486369, 21.618029}}
SD_72	{{0.014959241, -0.11227408, 0.5138834}, {-0.11227408, 0.92695582, -4.3474381}, {0.5138834, -4.3474381, 21.147688}}
SD_73	{{0.015963158, -0.10936862, 0.41275792}, {-0.10936862, 0.82871087, -3.2246617}, {0.41275792, -3.2246617, 13.361275}}
SD_74	{{0.015483316, -0.11474753, 0.50822399}, {-0.11474753, 0.93508058, -4.2499675}, {0.50822399, -4.2499675, 20.065237}}
SD_75	{{0.016334126, -0.12118644, 0.53690737}, {-0.12118644, 0.98439756, -4.4851978}, {0.53690737, -4.4851978, 21.314857}}
SD_76	{{0.015920036, -0.11573763, 0.50085754}, {-0.11573763, 0.92062718, -4.089618}, {0.50085754, -4.089618, 19.020886}}
SD_77	{{0.014696218, -0.10358575, 0.4143482}, {-0.10358575, 0.81409646, -3.3569125}, {0.4143482, -3.3569125, 14.565221}}
SD_78	{{0.015647175, -0.11345212, 0.48650231}, {-0.11345212, 0.90425809, -3.9878163}, {0.48650231, -3.9878163, 18.372904}}
SD_79	{{0.015369918, -0.12066841, 0.58370538}, {-0.12066841, 1.0343705, -5.1427784}, {0.58370538, -5.1427784, 26.431561}}
SD_80	{{0.01661395, -0.12428994, 0.54598825}, {-0.12428994, 1.0159001, -4.6006314}, {0.54598825, -4.6006314, 21.831891}}
SD_81	{{0.015120869, -0.11435899, 0.52753269}, {-0.11435899, 0.94934222, -4.5090505}, {0.52753269, -4.5090505, 22.206062}}
SD_82	{{0.016844274, -0.11515426, 0.4505345}, {-0.11515426, 0.87872675, -3.5634404}, {0.4505345, -3.5634404, 15.439234}}
SD_83	{{0.016489053, -0.12782139, 0.60258227}, {-0.12782139, 1.0785954, -5.2209804}, {0.60258227, -5.2209804, 26.245293}}
SD_84	{{0.014518898, -0.11353802, 0.55134421}, {-0.11353802, 0.97485424, -4.8644037}, {0.55134421, -4.8644037, 25.051732}}
SD_85	{{0.014986036, -0.11177122, 0.50347801}, {-0.11177122, 0.91660339, -4.2430252}, {0.50347801, -4.2430252, 20.420231}}
SD_86	{{0.015422525, -0.11535408, 0.51585747}, {-0.11535408, 0.94519114, -4.3421406}, {0.51585747, -4.3421406, 20.775879}}
SD_87	{{0.016543788, -0.12121477, 0.52792745}, {-0.12121477, 0.97369441, -4.34841}, {0.52792745, -4.34841, 20.283259}}
SD_88	{{0.014738656, -0.11605474, 0.57304101}, {-0.11605474, 1.0012792, -5.0822223}, {0.57304101, -5.0822223, 26.578763}}
SD_89	{{0.015709977, -0.1232374, 0.59471523}, {-0.1232374, 1.0552577, -5.2298773}, {0.59471523, -5.2298773, 26.820451}}
SD_90	{{0.015580201, -0.11289217, 0.48456314}, {-0.11289217, 0.89748108, -3.9584372}, {0.48456314, -3.9584372, 18.196522}}
SD_91	{{0.015253135, -0.11560236, 0.53255543}, {-0.11560236, 0.95928898, -4.5352227}, {0.53255543, -4.5352227, 22.225273}}
SD_92	{{0.014459968, -0.10245021, 0.44336885}, {-0.10245021, 0.81649669, -3.6444409}, {0.44336885, -3.6444409, 16.974277}}
SD_93	{{0.014848419, -0.10977413, 0.4742776}, {-0.10977413, 0.89306833, -3.9757058}, {0.4742776, -3.9757058, 18.469483}}
SD_94	{{0.015484081, -0.11101026, 0.45525744}, {-0.11101026, 0.87791111, -3.7037684}, {0.45525744, -3.7037684, 16.40219}}
SD_95	{{0.015630991, -0.113831, 0.48821511}, {-0.113831, 0.91135263, -4.0140639}, {0.48821511, -4.0140639, 18.516793}}
SD_96	{{0.016582481, -0.11865266, 0.50893721}, {-0.11865266, 0.93844644, -4.1435041}, {0.50893721, -4.1435041, 19.226222}}
SD_97	{{0.016237176, -0.12495601, 0.59280337}, {-0.12495601, 1.0470534, -5.1059524}, {0.59280337, -5.1059524, 25.817649}}
SD_98	{{0.016108133, -0.11925828, 0.5299065}, {-0.11925828, 0.96559087, -4.3996254}, {0.5299065, -4.3996254, 20.914214}}
SD_99	{{0.015891863, -0.11742942, 0.50870999}, {-0.11742942, 0.94907958, -4.230659}, {0.50870999, -4.230659, 19.76642}}
SD_100	{{0.016667836, -0.12362196, 0.54341091}, {-0.12362196, 0.99810456, -4.48951}, {0.54341091, -4.48951, 21.065978}}
