#This is for Eis cosmography
#Covariance Matrices:  SD_i, {E1,E2,E3}
SD_37	{{0.0065088736, -0.023911037, 0.0046572619}, {-0.023911037, 0.10157166, -0.043711593}, {0.0046572619, -0.043711593, 0.12075971}}
SD_38	{{0.00654912, -0.02364876, 0.0019920354}, {-0.02364876, 0.099743471, -0.032359086}, {0.0019920354, -0.032359086, 0.11187614}}
SD_39	{{0.0066750437, -0.025302865, 0.0083319197}, {-0.025302865, 0.10987965, -0.060297217}, {0.0083319197, -0.060297217, 0.13506647}}
SD_40	{{0.0065402671, -0.022397091, -0.0031963806}, {-0.022397091, 0.090206978, -0.010182437}, {-0.0031963806, -0.010182437, 0.097418777}}
SD_41	{{0.0059670674, -0.021964059, 0.0037477281}, {-0.021964059, 0.0976128, -0.037682369}, {0.0037477281, -0.037682369, 0.091223351}}
SD_42	{{0.0070338933, -0.028857659, 0.021431827}, {-0.028857659, 0.13392211, -0.12653306}, {0.021431827, -0.12653306, 0.22994324}}
SD_43	{{0.0061888072, -0.021341535, -0.0020326118}, {-0.021341535, 0.092680247, -0.014620535}, {-0.0020326118, -0.014620535, 0.082991158}}
SD_44	{{0.0068092922, -0.026823571, 0.015209693}, {-0.026823571, 0.11990852, -0.092601814}, {0.015209693, -0.092601814, 0.17495196}}
SD_45	{{0.0070081836, -0.029825748, 0.02710031}, {-0.029825748, 0.14375344, -0.15872201}, {0.02710031, -0.15872201, 0.29108709}}
SD_46	{{0.0064483534, -0.023107581, 0.0014342438}, {-0.023107581, 0.095832296, -0.028395539}, {0.0014342438, -0.028395539, 0.10318103}}
SD_47	{{0.0073027227, -0.031665456, 0.031817243}, {-0.031665456, 0.154132, -0.18524338}, {0.031817243, -0.18524338, 0.34518616}}
SD_48	{{0.0066166271, -0.025429194, 0.010865913}, {-0.025429194, 0.11199887, -0.071232198}, {0.010865913, -0.071232198, 0.14394941}}
SD_49	{{0.0074979955, -0.036618398, 0.055104315}, {-0.036618398, 0.19905574, -0.33462918}, {0.055104315, -0.33462918, 0.69237884}}
SD_50	{{0.0063260057, -0.022616563, 0.0014028443}, {-0.022616563, 0.094423628, -0.029399001}, {0.0014028443, -0.029399001, 0.109278}}
SD_51	{{0.0074871022, -0.035427179, 0.048411111}, {-0.035427179, 0.18661772, -0.28806048}, {0.048411111, -0.28806048, 0.57399583}}
SD_52	{{0.0066618895, -0.024973793, 0.006025213}, {-0.024973793, 0.10881641, -0.052132825}, {0.006025213, -0.052132825, 0.13204748}}
SD_53	{{0.0070068159, -0.028437416, 0.019755561}, {-0.028437416, 0.13065841, -0.11808095}, {0.019755561, -0.11808095, 0.22176179}}
SD_54	{{0.0062381242, -0.022655728, 0.0038366671}, {-0.022655728, 0.099038548, -0.040852903}, {0.0038366671, -0.040852903, 0.11548478}}
SD_55	{{0.007294014, -0.031306233, 0.029504982}, {-0.031306233, 0.15065719, -0.17075374}, {0.029504982, -0.17075374, 0.31287594}}
SD_56	{{0.0075142082, -0.031670004, 0.027371125}, {-0.031670004, 0.15008175, -0.16076912}, {0.027371125, -0.16076912, 0.30702022}}
SD_57	{{0.0065343691, -0.025681992, 0.014070026}, {-0.025681992, 0.11473476, -0.085646409}, {0.014070026, -0.085646409, 0.15916558}}
