#This is for Eis cosmography
#Bias and risk in Eis: SD_i, bias(E1), risk(E1), bias(E2), risk(E2), bias(E3), risk(E3),  bias(q0), risk(q0), bias(j0), risk(j0), bias(s0), risk(s0) 
Average	-0.0028672730499999972	0.08264654835076544	-0.07266880896825677	0.12366474778535236	0.255533542371998	0.3110358557765212	-0.0028672730499999977	0.0826465483211198	-0.06205090550000001	0.45018814742364904	-0.049664909063000015	0.6275587833149394
SD_1	-0.00476844500000001	0.0820354600830736	-0.051684220065512765	0.09684181559173645	0.18100669280272808	0.198671843708928	-0.0047684449999999545	0.0820354600830736	-0.039591390000000004	0.4478442188077342	-0.004898615000000106	0.5973376664885404
SD_2	0.0036085249999999736	0.08029569835456911	-0.12961823220559276	0.15243117739384976	0.42689595290723253	0.43436681771303204	0.003608525000000029	0.08029569835456912	-0.12679609999999997	0.4141049842258463	-0.20632190500000003	0.4562726850503753
SD_3	-0.0009343199999999885	0.08214471968358791	-0.08577236442090852	0.11875933864916043	0.29670994811259926	0.30786957518893315	-0.000934320000000044	0.0821447186836526	-0.07802913	0.4347798288386656	-0.10340839000000002	0.5320899758891432
SD_4	-0.003878285000000037	0.08196829786894587	-0.07353502946846946	0.11005072157836895	0.2809193183785122	0.2926079701567251	-0.0038782850000000924	0.08196829786894587	-0.06265940000000003	0.43536977572144303	-0.08803084499999997	0.5383653567514928
SD_5	-0.004629824999999976	0.08393111395757634	-0.05678298425205186	0.1012289677473687	0.20933345420297703	0.2254850142674207	-0.004629824999999976	0.08393111395757634	-0.04463317	0.45424975647222016	-0.022763254999999982	0.6057034299890389
SD_6	-0.015774520000000014	0.08675183891443003	0.04120894351651605	0.0947376540745665	-0.11485982017238833	0.1430727939331521	-0.015774520000000014	0.08675183891443003	0.06838659999999996	0.5221032244275763	0.30049033	0.9756778621554172
SD_7	0.004721894999999976	0.08042758462756631	-0.15635796471180574	0.17576721311283172	0.5696912807660446	0.5753211759161048	0.004721894999999976	0.08042758462756631	-0.15418405000000002	0.40026236620518907	-0.30240362500000006	0.50555061194669
SD_8	0.0035741550000001343	0.07752938125674891	-0.1341069684103139	0.15486351846156418	0.4780853237058919	0.4843176716960241	0.003574155000000079	0.07752938125674891	-0.13159286000000003	0.3941486535514129	-0.255540525	0.4470930733044874
SD_9	0.0021735950000000837	0.07986482667666082	-0.11113120094938167	0.13683497304900125	0.36996279616386296	0.3784787134968796	0.002173595000000028	0.07986482667666082	-0.10700166	0.4139233172728035	-0.1687351450000001	0.44381939810481635
SD_10	-0.007086069999999944	0.08389560381316692	-0.017847020981310413	0.08547968243412177	0.05475561264381226	0.09993216232590078	-0.007086069999999944	0.08389560281674031	-0.00239807000000003	0.4752250805816816	0.11331983999999982	0.700015862428019
SD_11	-0.008863650000000056	0.08347819755458377	-0.005377864208879646	0.0831803257933555	0.01766740096659669	0.0848656716968299	-0.00886365	0.08347819755458376	0.012234999999999996	0.4777725651951715	0.14899924500000022	0.758186385362386
SD_12	0.00407081499999995	0.07963350582184327	-0.14797711968847704	0.16799449891592041	0.5154291518811586	0.521528651488721	0.004070815000000005	0.07963350582184328	-0.14550752	0.40497868270783743	-0.2676130350000001	0.4752481622463693
SD_13	-0.001251440000000048	0.08280812974964795	-0.10941613086318036	0.13721337377832213	0.4147993536115869	0.4229824157186103	-0.0012514399999999926	0.08280812974964795	-0.10130830000000002	0.431042475086174	-0.18662091999999997	0.5056893590116825
SD_14	-0.0003930999999999796	0.08239450273543268	-0.10899673793009901	0.13663450674266697	0.39921086742370204	0.4076248474057903	-0.0003931000000000351	0.0823945027354327	-0.10181275000000001	0.43229127955471347	-0.1759753300000001	0.5485201954402388
SD_15	-0.008248055000000032	0.0849507141947556	-0.030025764354603024	0.08972257216550457	0.12327240983027904	0.14948137160288671	-0.008248055000000032	0.0849507141947556	-0.013408149999999952	0.4752869339098177	0.06078409500000018	0.714872509096756
SD_16	-0.009233075000000035	0.08564749199273279	-0.0055797266294194126	0.08533098241523213	0.0010320135033580063	0.08515461386537264	-0.009233075000000035	0.08564749199273279	0.012885999999999953	0.500696925337041	0.17708230800000022	0.8133776854359253
SD_17	-0.007920974999999941	0.08854342555371358	-0.017238594370410754	0.08985747325461002	0.03894681647120712	0.09640565791008994	-0.007920974999999997	0.08854342455772304	-0.000089600000000023	0.5168978977657116	0.15225902699999982	0.8636500051212929
SD_18	0.00253123999999999	0.08209135994699976	-0.11682251083743844	0.14275882894018743	0.3888870243163076	0.3974489928073824	0.0025312399999999347	0.08209135994699975	-0.11265661000000005	0.4240396566187896	-0.17365987999999988	0.4653451256527104
SD_19	-0.0011790600000000095	0.08313754615844651	-0.09031242877890389	0.1227468785375368	0.33560305882769526	0.3457453896919953	-0.0011790600000000095	0.08313754615844651	-0.08217469	0.4404574506306335	-0.12967433000000006	0.5384295938064112
SD_20	0.003227549999999968	0.07882563843635938	-0.13882360936721194	0.15960908092473125	0.4848758131906589	0.49123071810830393	0.003227549999999968	0.07882563843635938	-0.13573038999999998	0.39706987067865285	-0.2506784699999999	0.4492732993680867
SD_21	0.0063799049999999635	0.07890608166060581	-0.16726122426215506	0.1848290661040522	0.5961746985712211	0.6013399519005098	0.0063799049999999635	0.07890608265733173	-0.16675810999999996	0.3916909904559635	-0.323338025	0.493944893739285
SD_22	-0.007014505000000004	0.08205744269147018	-0.03587435326936694	0.08928152016606923	0.12530081469404453	0.1496145540502667	-0.007014505000000004	0.08205744269147018	-0.021051599999999948	0.45616093934001667	0.04753787500000012	0.6315937864391425
