#This is for standard cosmography
#Fisher Matrices:  SD_i, {E1,E2,E3}
SD_1	{{890.5552356359788, 183.0787393076307, 16.11961534070082}, {183.07873930763128, 65.96070011515371, 9.173163268303473}, {16.119615340700935, 9.173163268303487, 1.5521286062183008}}
SD_2	{{843.0709314673383, 167.11007281558472, 13.923372524971601}, {167.1100728155852, 59.37917998007055, 8.428652812251485}, {13.923372524971711, 8.4286528122515, 1.509541965288066}}
SD_3	{{792.593606745148, 156.426934656617, 13.032251558711359}, {156.42693465661682, 58.041456036434404, 8.426650381976739}, {13.032251558711316, 8.42665038197673, 1.5256778091795788}}
SD_4	{{904.1371354822496, 186.48392887816442, 16.489856886038822}, {186.48392887816453, 64.59067725465655, 8.928029563679985}, {16.48985688603885, 8.928029563679987, 1.5203418717631105}}
SD_5	{{918.5171816816137, 186.81222079118055, 16.04622372283272}, {186.81222079118018, 66.5573204560396, 9.154491626335997}, {16.046223722832643, 9.154491626335982, 1.5430491220172482}}
SD_6	{{945.6148697748488, 206.9030057292385, 19.191677152146344}, {206.9030057292392, 74.96484006116751, 10.178810663718634}, {19.1916771521465, 10.178810663718656, 1.6352258573114464}}
SD_7	{{824.4557690798911, 162.25148777678402, 13.75491731970007}, {162.25148777678385, 55.79532716756133, 8.172017980579785}, {13.754917319700036, 8.172017980579785, 1.5451506921959999}}
SD_8	{{762.8285243252362, 147.67731696653453, 11.933872773683806}, {147.6773169665341, 57.89163145443942, 8.727576317495068}, {11.93387277368371, 8.727576317495057, 1.6530046370113587}}
SD_9	{{834.9668127304947, 160.73967108379054, 12.791358014892953}, {160.7396710837908, 51.99386958220332, 7.015238991363559}, {12.791358014893026, 7.015238991363573, 1.2329768183138399}}
SD_10	{{923.5369036923186, 177.07441149953758, 13.981191827264908}, {177.07441149953758, 55.73004473480002, 7.032927336987389}, {13.98119182726491, 7.03292733698739, 1.1195139781865344}}
SD_11	{{962.9063946284313, 196.4579997800571, 17.134760961247377}, {196.4579997800572, 66.24156261662765, 8.775738507991292}, {17.13476096124741, 8.7757385079913, 1.412105663840098}}
SD_12	{{822.9288721992415, 163.10487862261965, 13.934291536406569}, {163.10487862261994, 58.32864215680277, 8.51924759700654}, {13.934291536406631, 8.519247597006546, 1.5709051515887855}}
SD_13	{{875.7128007586457, 171.81438329370525, 14.249225194459033}, {171.8143832937054, 56.235138527625104, 7.750120381388482}, {14.249225194459063, 7.750120381388487, 1.3779641053980058}}
SD_14	{{839.1085144254016, 164.9809203123226, 13.558271707375177}, {164.98092031232295, 53.01983527147839, 7.193806673635909}, {13.558271707375248, 7.1938066736359145, 1.269842703107949}}
SD_15	{{933.0865021373935, 195.2779898170847, 17.28757562692995}, {195.27798981708452, 71.35097263920952, 9.783532440487367}, {17.287575626929907, 9.783532440487356, 1.6111653635022916}}
SD_16	{{950.5256291681893, 200.23385130915125, 17.79255814838558}, {200.23385130915102, 73.05107041412407, 9.920151818234897}, {17.79255814838553, 9.92015181823489, 1.6103043300835038}}
SD_17	{{975.4819559177707, 211.6312634866607, 19.60407511590821}, {211.63126348666034, 81.7541768313746, 11.459478088525348}, {19.60407511590813, 11.45947808852534, 1.8908638338275736}}
SD_18	{{781.6159467102343, 163.42451002643378, 14.561031691580151}, {163.42451002643324, 60.6127470937318, 8.739183163258499}, {14.561031691580036, 8.739183163258485, 1.5527416341293339}}
SD_19	{{859.0738693116765, 177.32005542791308, 15.834260839403395}, {177.32005542791327, 64.45941117770396, 9.274690788317812}, {15.834260839403449, 9.274690788317823, 1.6409518279653894}}
SD_20	{{795.7015941838317, 159.21472135301076, 13.854311262707267}, {159.2147213530108, 55.76438010505295, 8.118881960795985}, {13.854311262707274, 8.118881960795985, 1.4961825691919293}}
SD_21	{{758.7573481622364, 144.904350286242, 11.596093015223456}, {144.90435028624205, 50.900192672052945, 7.578862787435972}, {11.596093015223467, 7.578862787435973, 1.4846721553562394}}
SD_22	{{932.1143335467735, 188.93049004969805, 16.317531349568476}, {188.93049004969782, 66.24559275239613, 9.014352106910707}, {16.317531349568423, 9.014352106910698, 1.496944720130779}}
SD_23	{{951.6586989138553, 200.76593149667008, 17.87960954683873}, {200.76593149666996, 70.41517315692795, 9.346223032209798}, {17.879609546838708, 9.346223032209794, 1.4839602645539662}}
SD_24	{{891.2242324703865, 184.87833109655344, 16.650221754192394}, {184.8783310965539, 64.41825640315984, 8.92758438937041}, {16.650221754192486, 8.927584389370422, 1.5100594995438639}}
SD_25	{{858.4269380115913, 182.7561720029031, 17.000212208472608}, {182.75617200290299, 70.49981664956312, 10.381400004862837}, {17.000212208472586, 10.381400004862837, 1.8386853710445852}}
SD_26	{{866.7564117990463, 170.83565279897107, 13.93426257645367}, {170.8356527989714, 58.44330090641726, 7.93836612700799}, {13.93426257645374, 7.938366127007998, 1.360664217506675}}
SD_27	{{925.975908208391, 188.25191627390637, 16.106518336919216}, {188.25191627390672, 67.63650710936408, 9.112452074587367}, {16.106518336919272, 9.11245207458737, 1.4798142097745832}}
SD_28	{{822.4160482359224, 161.08373842086087, 13.224860515312049}, {161.08373842086058, 57.59863563539187, 8.187517468466774}, {13.224860515311994, 8.187517468466767, 1.4670175157826895}}
SD_29	{{916.3141976930743, 183.90961167301964, 15.406959233203743}, {183.90961167301978, 62.25539218814101, 8.248140163096576}, {15.406959233203775, 8.24814016309658, 1.349764889971663}}
SD_30	{{800.6037020412322, 158.87305827763123, 13.363263111948346}, {158.87305827763126, 56.00254024149596, 8.054767750028924}, {13.363263111948351, 8.054767750028926, 1.475830926150653}}
SD_31	{{778.2663344756095, 151.32485800195263, 12.491647605448058}, {151.32485800195286, 51.93127554083116, 7.74280052744398}, {12.491647605448108, 7.742800527443984, 1.5277616098147868}}
SD_32	{{786.8349126111959, 148.48607827415316, 11.456632843132205}, {148.48607827415313, 49.39365937343373, 7.090307494499984}, {11.456632843132205, 7.090307494499982, 1.3696545457866574}}
SD_33	{{894.973365586384, 175.4361256971739, 14.349186386629803}, {175.43612569717388, 59.6622012545361, 8.042136462656421}, {14.349186386629802, 8.042136462656421, 1.359089930640606}}
SD_34	{{948.3054825634105, 190.59317446047646, 16.08942514160234}, {190.5931744604766, 62.64673504089946, 8.061471769287778}, {16.08942514160237, 8.06147176928778, 1.2689749726747932}}
SD_35	{{930.610992780132, 195.4088463222787, 16.96998068476113}, {195.40884632227872, 71.51634740654544, 9.512202831346668}, {16.969980684761136, 9.51220283134667, 1.510216873587223}}
SD_36	{{963.5487070061612, 197.12935724305817, 17.052987988768344}, {197.12935724305765, 69.1724752924126, 9.153780872287768}, {17.05298798876824, 9.153780872287758, 1.4522627531264987}}
SD_37	{{776.4005231635499, 155.76455824489318, 13.354551303943602}, {155.76455824489346, 56.96666494170363, 8.265617299159842}, {13.354551303943657, 8.26561729915985, 1.4972672177590098}}
SD_38	{{807.0177324716116, 153.6297634603265, 12.016476888349736}, {153.6297634603267, 57.95540922686245, 8.539060562805114}, {12.016476888349779, 8.539060562805117, 1.5977518695570014}}
SD_39	{{841.2410191659142, 163.6086077872652, 13.279532004102432}, {163.608607787265, 56.29648373555585, 7.862085403813448}, {13.279532004102384, 7.862085403813442, 1.4013428006591786}}
SD_40	{{804.2261882186115, 160.41696822882426, 13.805778567543484}, {160.4169682288244, 57.883544611856486, 8.588347536600342}, {13.80577856754352, 8.588347536600343, 1.6155039730747407}}
SD_41	{{772.6109181361192, 158.13233325585327, 14.015374200879407}, {158.13233325585284, 57.18837626574578, 8.304287366082995}, {14.015374200879302, 8.30428736608298, 1.5026629470117912}}
SD_42	{{918.938544289266, 183.37465906815356, 15.396445492719781}, {183.37465906815424, 61.19303509747915, 8.144669506120916}, {15.396445492719929, 8.144669506120936, 1.348808330204365}}
SD_43	{{808.1144616949078, 156.28994072262316, 12.686708828580262}, {156.2899407226233, 53.95337009774338, 7.762434486115728}, {12.68670882858029, 7.7624344861157315, 1.4481244433614329}}
SD_44	{{880.9519588951315, 175.700045101964, 14.743084356883529}, {175.7000451019641, 64.91967825663988, 9.237994825270944}, {14.743084356883548, 9.237994825270947, 1.6255108086724537}}
SD_45	{{918.4951023919181, 180.71518738755861, 15.03221344909496}, {180.71518738755822, 65.95701413611226, 9.114943148339172}, {15.032213449094877, 9.11494314833916, 1.5364195162937275}}
SD_46	{{839.4265613825811, 165.68433027238882, 13.94521776136806}, {165.68433027238888, 58.05976760193856, 8.335222791647725}, {13.945217761368067, 8.335222791647725, 1.518026229870614}}
SD_47	{{930.3263744622791, 192.13744065112377, 16.72021925895558}, {192.13744065112363, 69.65841189001435, 9.424569311456935}, {16.720219258955552, 9.424569311456933, 1.5315409563201576}}
SD_48	{{850.1064445408505, 165.34419628057304, 13.19780938290602}, {165.34419628057313, 57.11145152501748, 7.901719064624013}, {13.197809382906032, 7.9017190646240145, 1.3963039117148843}}
SD_49	{{982.3600776658233, 197.37741440303625, 16.822345727058686}, {197.3774144030366, 64.53989446044929, 8.228810458175838}, {16.82234572705875, 8.228810458175845, 1.2697893892580314}}
