#This is for Hybrid2 cosmography
#Covariance Matrices:  SD_i, {E1,E2,E3}
SD_1	{{0.0032071836, -0.0061966862, -0.034055265}, {-0.0061966862, 0.081642051, -0.30747265}, {-0.034055265, -0.30747265, 2.7045412}}
SD_2	{{0.0030777826, -0.0066914665, -0.028617372}, {-0.0066914665, 0.078513352, -0.2656364}, {-0.028617372, -0.2656364, 2.4046496}}
SD_3	{{0.0031299317, -0.006201224, -0.032974659}, {-0.006201224, 0.080995019, -0.28992976}, {-0.032974659, -0.28992976, 2.5466693}}
SD_4	{{0.0031508099, -0.0062297396, -0.032714145}, {-0.0062297396, 0.078732055, -0.29076931}, {-0.032714145, -0.29076931, 2.6089181}}
SD_5	{{0.0031022897, -0.0061345568, -0.032608243}, {-0.0061345568, 0.077660319, -0.27873287}, {-0.032608243, -0.27873287, 2.5105355}}
SD_6	{{0.0033719665, -0.0074202586, -0.027191957}, {-0.0074202586, 0.095179286, -0.38007606}, {-0.027191957, -0.38007606, 2.9552649}}
SD_7	{{0.0030027254, -0.0082013407, -0.016829111}, {-0.0082013407, 0.091579564, -0.25838171}, {-0.016829111, -0.25838171, 2.0210396}}
SD_8	{{0.0031628746, -0.0073316126, -0.028478644}, {-0.0073316126, 0.082779765, -0.25941733}, {-0.028478644, -0.25941733, 2.2989633}}
SD_9	{{0.0030775166, -0.0062757159, -0.031786256}, {-0.0062757159, 0.075554184, -0.26219301}, {-0.031786256, -0.26219301, 2.3962769}}
SD_10	{{0.0036282681, -0.0086429694, -0.02332985}, {-0.0086429694, 0.080720714, -0.26690704}, {-0.02332985, -0.26690704, 2.1713587}}
SD_11	{{0.0033296175, -0.0068583158, -0.030154538}, {-0.0068583158, 0.082271939, -0.30245282}, {-0.030154538, -0.30245282, 2.5243796}}
SD_12	{{0.0031287172, -0.0074495145, -0.026627002}, {-0.0074495145, 0.087090886, -0.27848804}, {-0.026627002, -0.27848804, 2.3432288}}
SD_13	{{0.0030319254, -0.0063192912, -0.030565458}, {-0.0063192912, 0.08378841, -0.29086925}, {-0.030565458, -0.29086925, 2.4988458}}
SD_14	{{0.0030124293, -0.0064850475, -0.028329668}, {-0.0064850475, 0.083630745, -0.28131442}, {-0.028329668, -0.28131442, 2.4417651}}
SD_15	{{0.003178586, -0.006098036, -0.032965271}, {-0.006098036, 0.078770213, -0.29808903}, {-0.032965271, -0.29808903, 2.6214708}}
SD_16	{{0.0033407804, -0.0068667624, -0.031306842}, {-0.0068667624, 0.085074427, -0.32446229}, {-0.031306842, -0.32446229, 2.7483108}}
SD_17	{{0.0035290958, -0.007900761, -0.029851772}, {-0.007900761, 0.086944933, -0.30377401}, {-0.029851772, -0.30377401, 2.5630669}}
SD_18	{{0.0032949395, -0.0074433597, -0.030026499}, {-0.0074433597, 0.084150581, -0.26090537}, {-0.030026499, -0.26090537, 2.3514208}}
SD_19	{{0.0033426077, -0.0074867329, -0.030057035}, {-0.0074867329, 0.081048074, -0.24767059}, {-0.030057035, -0.24767059, 2.2315201}}
SD_20	{{0.0030283649, -0.0071873139, -0.027859055}, {-0.0071873139, 0.083288574, -0.25497557}, {-0.027859055, -0.25497557, 2.2624505}}
SD_21	{{0.0030990142, -0.0084624683, -0.019934959}, {-0.0084624683, 0.089903102, -0.27095462}, {-0.019934959, -0.27095462, 2.1766034}}
SD_22	{{0.0032880293, -0.0065218085, -0.031961017}, {-0.0065218085, 0.081195385, -0.29931168}, {-0.031961017, -0.29931168, 2.5626815}}
SD_23	{{0.0033769797, -0.0066792703, -0.031095871}, {-0.0066792703, 0.084302135, -0.33343361}, {-0.031095871, -0.33343361, 2.7819504}}
SD_24	{{0.0031506381, -0.0059964081, -0.032180275}, {-0.0059964081, 0.078776616, -0.30080529}, {-0.032180275, -0.30080529, 2.5986405}}
SD_25	{{0.0031207714, -0.0069810998, -0.027959651}, {-0.0069810998, 0.075319415, -0.24790198}, {-0.027959651, -0.24790198, 2.2559858}}
SD_26	{{0.0029640635, -0.0057744612, -0.032060374}, {-0.0057744612, 0.075395859, -0.27346904}, {-0.032060374, -0.27346904, 2.471756}}
SD_27	{{0.0031349953, -0.0063217632, -0.030342502}, {-0.0063217632, 0.082195713, -0.32180377}, {-0.030342502, -0.32180377, 2.7092072}}
SD_28	{{0.0029412873, -0.0061778213, -0.030226287}, {-0.0061778213, 0.078854769, -0.27382477}, {-0.030226287, -0.27382477, 2.4299423}}
SD_29	{{0.0032379412, -0.0060585335, -0.031553872}, {-0.0060585335, 0.076924541, -0.29632825}, {-0.031553872, -0.29632825, 2.5645537}}
SD_30	{{0.0034615529, -0.0087375304, -0.025716064}, {-0.0087375304, 0.08571094, -0.24666582}, {-0.025716064, -0.24666582, 2.1813407}}
SD_31	{{0.0034587654, -0.010915922, -0.016389127}, {-0.010915922, 0.10736456, -0.28175686}, {-0.016389127, -0.28175686, 2.1233692}}
