#This is for Hybrid1 cosmography
#Fisher Matrices:  SD_i, {E1,E2,E3}
SD_1	{{2134.0095445580027, 473.44856183330944, 168.9874197591833}, {473.4485618333094, 130.08206237825337, 43.75592959870504}, {168.98741975918327, 43.75592959870504, 19.539894395835102}}
SD_2	{{1660.9397132042513, 339.2753907330182, 134.48208195825387}, {339.2753907330183, 88.81332484300061, 32.35551468203518}, {134.48208195825396, 32.35551468203518, 17.744189695755974}}
SD_3	{{1541.3433345224312, 309.06626655573274, 119.77071661706665}, {309.0662665557327, 83.20303098777997, 29.638077164067663}, {119.77071661706664, 29.63807716406766, 15.704922779581828}}
SD_4	{{1761.3144095946327, 373.0790626679206, 142.37127200010733}, {373.0790626679206, 100.6147796397324, 36.160761610984785}, {142.37127200010735, 36.1607616109848, 18.0864870372871}}
SD_5	{{1783.3015243207929, 390.0935743985863, 147.42436609701036}, {390.0935743985863, 108.62635252603496, 39.245647650924745}, {147.42436609701033, 39.24564765092474, 18.770389813501886}}
SD_6	{{2196.8908178826246, 541.8816765452453, 178.81792435323155}, {541.8816765452456, 164.21350923660543, 51.90754938013421}, {178.8179243532316, 51.90754938013423, 20.070399301139588}}
SD_7	{{1580.6699400325465, 292.27359238993483, 121.3148609164044}, {292.27359238993483, 70.19972346107791, 25.36838227371817}, {121.31486091640441, 25.36838227371818, 16.540453921804755}}
SD_8	{{1573.3033715113459, 308.0869923156455, 122.17832026661792}, {308.08699231564555, 78.8067794080759, 28.6130096054761}, {122.17832026661793, 28.613009605476094, 16.575740871730165}}
SD_9	{{1683.896912339232, 331.2727901458649, 132.5655147644519}, {331.272790145865, 85.03748342864202, 31.20894120365587}, {132.56551476445193, 31.20894120365587, 17.47069713584379}}
SD_10	{{1812.3153591025446, 407.34688792010917, 148.03669594161795}, {407.34688792010917, 115.20961389387459, 39.493129013464745}, {148.03669594161792, 39.49312901346475, 17.83588436565571}}
SD_11	{{2103.207442332095, 489.9979479418811, 170.39511727732747}, {489.9979479418814, 142.47084573196523, 46.90657611386421}, {170.3951172773275, 46.9065761138642, 19.308754557449436}}
SD_12	{{1418.3935047397792, 264.1894351372983, 110.71785525851764}, {264.1894351372983, 67.1281708998209, 25.89181806189266}, {110.71785525851766, 25.89181806189267, 16.41991166729098}}
SD_13	{{1481.9505141351644, 289.2696218684086, 119.03587327103064}, {289.2696218684086, 76.19726522562672, 29.717252718570556}, {119.03587327103061, 29.717252718570556, 17.504710011705605}}
SD_14	{{1545.2546044374496, 308.18568818937155, 124.75059661681827}, {308.1856881893715, 80.57423692643982, 30.503742656207447}, {124.75059661681826, 30.50374265620745, 17.406546864890455}}
SD_15	{{1906.4949632125438, 437.3615863798083, 154.88067739241592}, {437.36158637980844, 126.63557276859758, 42.88100948020569}, {154.88067739241603, 42.8810094802057, 18.958719627557258}}
SD_16	{{2143.135613969034, 508.5674915597456, 177.98125148862226}, {508.5674915597455, 146.17094162898596, 49.382483133925795}, {177.9812514886222, 49.38248313392579, 20.672185899098462}}
SD_17	{{1988.6751545646318, 455.6343110960343, 162.72677214863}, {455.6343110960341, 133.69636345533246, 45.46189542046922}, {162.72677214862998, 45.461895420469226, 19.804133883652554}}
SD_18	{{1543.085022066068, 310.6163384032612, 124.49640034075941}, {310.6163384032611, 82.05624065515619, 30.622850260235744}, {124.49640034075938, 30.622850260235747, 17.134261370267023}}
SD_19	{{1595.9619575520383, 320.5428588855432, 123.54541070379975}, {320.54285888554324, 86.04852762131434, 31.503496405513452}, {123.54541070379977, 31.503496405513452, 17.07269273312198}}
SD_20	{{1599.2360824188816, 312.98043290309226, 124.64890508350449}, {312.9804329030922, 80.15290584659532, 29.353085026495215}, {124.64890508350447, 29.35308502649522, 17.60126088156891}}
SD_21	{{1656.1646615360353, 313.4988624933609, 128.80300024851945}, {313.49886249336083, 75.7508622112762, 27.539732906913205}, {128.80300024851945, 27.53973290691321, 17.612179192034525}}
SD_22	{{1916.5208676485768, 437.76165333101625, 156.07561098451427}, {437.76165333101636, 124.48874493922919, 41.657149063028015}, {156.0756109845143, 41.65714906302801, 18.35355786486521}}
SD_23	{{2099.661963162958, 495.0207602787584, 174.44299540020123}, {495.02076027875836, 142.57280822177214, 48.11688214676796}, {174.44299540020126, 48.116882146767985, 20.21668169707392}}
SD_24	{{1801.9492464132347, 401.67360683585713, 144.23659221663576}, {401.67360683585713, 113.01183531335583, 39.10375876074215}, {144.23659221663573, 39.10375876074216, 17.940287006859503}}
SD_25	{{1769.2249633089882, 371.04828843686175, 140.03154522766164}, {371.0482884368617, 100.43867860512171, 35.24124412525576}, {140.03154522766158, 35.24124412525576, 17.562309810036467}}
SD_26	{{1791.9410219555314, 370.7865416555568, 143.09798990899398}, {370.78654165555673, 97.78095772990487, 35.27507166312041}, {143.09798990899398, 35.275071663120414, 17.963551734185977}}
SD_27	{{2057.3199342658054, 474.93661255480674, 168.9869978325896}, {474.93661255480674, 136.17553632823638, 46.17456308254159}, {168.98699783258957, 46.17456308254158, 19.656864874132236}}
SD_28	{{1678.4735336370748, 337.3873863594164, 134.45578500633582}, {337.3873863594165, 88.01416445729431, 32.17930125849394}, {134.45578500633587, 32.17930125849395, 17.196955833669712}}
SD_29	{{2072.9103041092835, 476.8875325950923, 167.1160990219286}, {476.8875325950921, 136.60687535991292, 45.32217048952977}, {167.1160990219286, 45.322170489529775, 19.429043471030553}}
SD_30	{{1659.1342617639207, 324.9109161495534, 131.84682215701048}, {324.9109161495533, 82.55187094988138, 30.788006856357768}, {131.84682215701054, 30.788006856357775, 18.07981794187832}}
SD_31	{{1167.0401038191233, 196.7104978606391, 89.79615544445859}, {196.7104978606391, 47.89111692026821, 17.571249967966995}, {89.79615544445859, 17.571249967966995, 14.726062785921377}}
SD_32	{{1100.903346457152, 186.28396414553157, 84.93662742650721}, {186.2839641455315, 46.50920488507899, 18.388197881180158}, {84.9366274265072, 18.38819788118016, 14.497212092839366}}
SD_33	{{1736.034854113915, 374.9463387130277, 137.3028949233219}, {374.94633871302767, 105.02729226927866, 36.75947838904928}, {137.30289492332187, 36.75947838904928, 17.42433273612566}}
SD_34	{{2200.755476234343, 543.7865843386136, 179.1808983803781}, {543.7865843386137, 164.4973077298081, 52.3540620944938}, {179.1808983803781, 52.3540620944938, 20.263386401287487}}
SD_35	{{2135.160333162047, 507.24230490887487, 173.6348647758387}, {507.242304908875, 148.38222547758267, 47.74071885909028}, {173.6348647758387, 47.740718859090265, 19.41462721529559}}
SD_36	{{2208.731717142428, 537.4712061427614, 181.22828795137184}, {537.4712061427615, 161.9804435783861, 52.02726153002999}, {181.22828795137187, 52.02726153002998, 20.685413325750265}}
SD_37	{{1548.2399199435556, 302.93143486591134, 121.5554670047763}, {302.9314348659114, 78.1896664637126, 29.094541089781682}, {121.55546700477629, 29.09454108978168, 16.895618833748365}}
SD_38	{{1453.2737700295668, 273.1376695231401, 114.05491292622514}, {273.1376695231402, 68.75089987918619, 25.905765790483002}, {114.05491292622517, 25.905765790483002, 16.36675249788216}}
SD_39	{{1628.081875976892, 324.69803902699465, 131.27276922268317}, {324.69803902699476, 84.05987282357275, 31.59053728673633}, {131.2727692226832, 31.590537286736314, 17.58459534999866}}
SD_40	{{1604.832992682871, 306.6368155168419, 125.32426297614386}, {306.6368155168419, 75.50985928917768, 27.47219751384239}, {125.32426297614387, 27.4721975138424, 17.28719665426196}}
SD_41	{{1713.4532533884576, 348.6906018376576, 138.60243797297596}, {348.69060183765754, 90.93396293837722, 33.07895994374791}, {138.60243797297593, 33.07895994374791, 17.845772513170324}}
SD_42	{{1924.5184675774883, 423.6179428113466, 151.6124462269596}, {423.6179428113466, 116.82281812431424, 40.02595360588417}, {151.61244622695958, 40.02595360588417, 18.476212882537915}}
SD_43	{{1639.0824696497646, 316.20996103197876, 129.56760117558565}, {316.2099610319788, 77.71414889221091, 28.427038081208828}, {129.56760117558562, 28.427038081208828, 17.11074600558407}}
SD_44	{{1905.8355194942537, 413.4534291012739, 151.33425832649516}, {413.4534291012739, 112.5396743339239, 39.18405100445344}, {151.3342583264952, 39.18405100445344, 18.852303953021497}}
SD_45	{{1846.3027673303989, 406.80117517611524, 143.3378446518282}, {406.80117517611535, 114.51298595281894, 38.271509132076375}, {143.33784465182825, 38.271509132076375, 17.29463233193162}}
SD_46	{{1269.6888076100397, 230.91564246550814, 99.13538946162417}, {230.91564246550809, 58.80825285176117, 22.9603262840683}, {99.13538946162416, 22.960326284068294, 15.049201563551785}}
SD_47	{{2090.2589681846166, 478.41958855947144, 167.237743843948}, {478.4195885594715, 136.12758350323318, 45.614833110919825}, {167.23774384394807, 45.61483311091984, 19.50463849050733}}
SD_48	{{1688.10150186216, 340.8224336559096, 132.40937642676306}, {340.82243365590966, 88.36201783205019, 32.1204305327531}, {132.4093764267631, 32.1204305327531, 17.213390864707204}}
SD_49	{{2436.0345106040504, 641.2027579993378, 203.07900946563862}, {641.2027579993376, 199.87915057214678, 61.31415092282633}, {203.07900946563853, 61.314150922826336, 21.87627796557652}}
